"role_id","hero_id","upgrade_count","target_level","upgrade_rank","pay_tag","hero_cn"
"16943646121659",1010,1,5,1,非R,宫本武藏SSR
"16943646121659",1013,1,4,1,非R,阿松SSR
"16943646121659",1166,3,1,4,非R,柔·阿松UR
"13997298639374",1144,1,4,1,中R,援·阿国SSR+
"13997298639374",1301,1,1,1,中R,S32金森长近SSR+
"13997298639374",1293,1,0,1,中R,S30丹羽长秀SSR+
"13997298639374",1211,1,5,1,中R,刚·最上义光UR
"13997298639374",1018,1,2,1,中R,上杉谦信SSR+
"13997298639374",1204,1,4,1,中R,S11锅岛直茂SSR+
"13997298639374",1312,2,1,7,中R,S35真田幸隆SSR+
"13997298639374",1083,2,0,7,中R,暗·茶茶UR
"13997298639374",1104,5,1,9,中R,TW鹤姬UR
"16342350946565",1015,1,4,1,中R,德川家康SSR+
"16342350946565",1057,2,4,2,中R,光·德川家康UR
"16342350946565",1018,4,3,3,中R,上杉谦信SSR+
"16342350946565",1012,4,7,3,中R,阿市SSR+
"16342350946565",1009,4,3,3,中R,丰臣秀吉SSR+
"16342350946565",1008,6,3,6,中R,织田信长SSR+
"16342350946565",1155,7,5,7,中R,刚·长宗我部元亲UR
"21303038746222",1008,1,0,1,非R,织田信长SSR+
"21303038746222",1135,1,3,1,非R,谋·明智光秀SSR
"21303038746222",1150,1,2,1,非R,勇·望月千代女SSR
"21303038746222",1069,1,2,1,非R,长尾景虎SR
"21303038746222",1045,1,0,1,非R,足利义辉SSR
"21303038746222",1036,1,3,1,非R,立花宗茂SR
"21303038746222",1119,1,4,1,非R,援·宁宁SSR
"21303038746222",1070,1,2,1,非R,明智光秀SR
"21303038746222",1148,1,1,1,非R,坚·立花宗茂SSR
"21303038746222",1024,1,4,1,非R,长宗我部元亲SR
"21303038746222",1028,1,2,1,非R,真田信幸SR
"21303038746222",1125,1,3,1,非R,勇·佐佐木小次郎SSR
"21303038746222",1138,1,4,1,非R,勇·柴田胜家SSR
"21303038746222",1029,1,3,1,非R,茶茶SR
"21303038746222",1041,2,3,15,非R,森兰丸SR
"21303038746222",1071,2,3,15,非R,石田三成SR
"21303038746222",1017,2,3,15,非R,真田昌幸SR
"21303038746222",1047,2,4,15,非R,小早川隆景SR
"21303038746222",1166,2,0,15,非R,柔·阿松UR
"21303038746222",1065,2,1,15,非R,小早川隆景SSR
"21303038746222",1035,2,3,15,非R,佐佐木小次郎SR
"21303038746222",1077,2,3,15,非R,直江兼续SR
"21303038746222",1078,2,4,15,非R,柴田胜家SR
"21303038746222",1072,2,3,15,非R,梵天丸SR
"21303038746222",1068,2,4,15,非R,木下秀吉SR
"21303038746222",1061,2,1,15,非R,茶茶SSR
"21303038746222",1074,2,2,15,非R,毛利元就SR
"11360189150437",1164,1,1,1,小R,柔·立花訚千代UR
"11360189150437",1287,1,0,1,小R,S28柿崎景家UR
"11360189150437",1152,2,1,3,小R,刚·德川家康UR
"11360189150437",1312,3,3,4,小R,S35真田幸隆SSR+
"15805479874213",1012,1,7,1,非R,阿市SSR+
"15805479874213",1171,1,4,1,非R,谋·黑田官兵卫SSR+
"15805479874213",1132,1,6,1,非R,援·阿市SSR+
"15805479874213",1008,1,2,1,非R,织田信长SSR+
"15805479874213",1076,1,5,1,非R,浅井长政SR
"15805479874213",1052,1,2,1,非R,光·真田幸村UR
"15805479874213",1035,1,5,1,非R,佐佐木小次郎SR
"15805479874213",1039,1,2,1,非R,柴田胜家SSR
"15805479874213",1009,2,7,9,非R,丰臣秀吉SSR+
"17149804854151",1075,1,4,1,非R,今川义元SR
"17149804854151",1147,1,1,1,非R,谋·茶茶SSR
"17149804854151",1022,1,1,1,非R,武田信玄SSR
"17149804854151",1067,1,5,1,非R,织田信长SR
"17149804854151",1024,1,5,1,非R,长宗我部元亲SR
"17149804854151",1071,1,5,1,非R,石田三成SR
"17149804854151",1070,1,4,1,非R,明智光秀SR
"17149804854151",1028,2,5,8,非R,真田信幸SR
"17149804854151",1068,3,5,9,非R,木下秀吉SR
"17149804854151",1057,3,1,9,非R,光·德川家康UR
"14199162083996",1291,1,1,1,非R,联动-查理曼UR
"14199162083996",1134,1,6,1,非R,谋·德川家康SSR+
"14199162083996",1022,1,4,1,非R,武田信玄SSR
"14199162083996",1151,1,4,1,非R,德寿丸SR
"14199162083996",1075,1,5,1,非R,今川义元SR
"14199162083996",1070,1,5,1,非R,明智光秀SR
"14199162083996",1012,1,3,1,非R,阿市SSR+
"14199162083996",1073,1,5,1,非R,浓姬SR
"14199162083996",1289,1,1,1,非R,S29佐久间盛政UR
"14199162083996",1020,1,3,1,非R,浓姬SSR
"14199162083996",1010,2,4,11,非R,宫本武藏SSR
"14199162083996",1166,3,1,12,非R,柔·阿松UR
"14199162083996",1016,3,2,12,非R,真田幸村SSR+
"14199162083996",1155,4,2,14,非R,刚·长宗我部元亲UR
"19000936209356",1029,1,0,1,非R,茶茶SR
"19000936209356",1119,1,1,1,非R,援·宁宁SSR
"19000936209356",1140,2,4,3,非R,直江兼续R
"19000936209356",1030,2,5,3,非R,阿初R
"19000936209356",1033,3,4,5,非R,松永久秀R
"19000936209356",1025,3,4,5,非R,片仓小十郎R
"19000936209356",1080,3,4,5,非R,姬若子R
"19000936209356",1026,3,4,5,非R,猿飞佐助R
"19000936209356",1031,4,4,9,非R,阿江R
"19000936209356",1037,4,5,9,非R,本愿寺显如R
"14495514890918",1066,1,0,1,非R,佐佐木小次郎SSR
"14495514890918",1010,1,3,1,非R,宫本武藏SSR
"14495514890918",1013,2,3,3,非R,阿松SSR
"14495514890918",1312,2,1,3,非R,S35真田幸隆SSR+
"14495514890918",1152,2,3,3,非R,刚·德川家康UR
"14495514890918",1143,3,2,6,非R,勇·本多忠胜SSR+
"13791140144040",1012,1,7,1,非R,阿市SSR+
"13791140144040",1104,1,0,1,非R,TW鹤姬UR
"13791140144040",1304,2,1,3,非R,S33前田庆次UR
"13791140144040",1093,2,2,3,非R,光·井伊直虎UR
"13791140144040",1152,4,2,5,非R,刚·德川家康UR
"13791140144040",1121,5,6,6,非R,谋·织田信长SSR+
"16840567053775",1016,1,2,1,非R,真田幸村SSR+
"16840567053775",1010,1,3,1,非R,宫本武藏SSR
"16840567053775",1027,1,1,1,非R,毛利元就SSR
"16840567053775",1013,2,1,4,非R,阿松SSR
"16840567053775",1065,3,3,5,非R,小早川隆景SSR
"16840567053775",1066,3,3,5,非R,佐佐木小次郎SSR
"16840567053775",1023,3,3,5,非R,明智光秀SSR
"17437567504203",1052,1,0,1,非R,光·真田幸村UR
"17437567504203",1123,1,4,1,非R,勇·宫本武藏SSR
"17437567504203",1148,1,2,1,非R,坚·立花宗茂SSR
"17437567504203",1012,2,1,4,非R,阿市SSR+
"17437567504203",1149,3,5,5,非R,勇·森兰丸SSR
"17437567504203",1119,3,4,5,非R,援·宁宁SSR
"17437567504203",1146,3,2,5,非R,谋·今川义元SSR
"17437567504203",1170,3,2,5,非R,谋·竹中半兵卫SSR+
"13791140161006",1170,2,6,1,微R,谋·竹中半兵卫SSR+
"13791140161006",1129,2,4,1,微R,刚·织田信长UR
"13791140161006",1015,3,6,3,微R,德川家康SSR+
"13791140161006",1050,3,4,3,微R,暗·织田信长UR
"13791140161006",1263,3,2,3,微R,S20生驹吉乃UR
"13791140161006",1211,4,3,6,微R,刚·最上义光UR
"16222091604639",1022,1,2,1,非R,武田信玄SSR
"16222091604639",1152,1,0,1,非R,刚·德川家康UR
"16222091604639",1076,1,5,1,非R,浅井长政SR
"16222091604639",1013,1,5,1,非R,阿松SSR
"16222091604639",1044,1,5,1,非R,黑田官兵卫SR
"16222091604639",1041,1,5,1,非R,森兰丸SR
"16222091604639",1079,1,5,1,非R,阿江SR
"16222091604639",1170,1,2,1,非R,谋·竹中半兵卫SSR+
"16222091604639",1017,1,5,1,非R,真田昌幸SR
"16222091604639",1040,2,5,10,非R,阿国SSR+
"16222091604639",1151,2,5,10,非R,德寿丸SR
"16222091604639",1132,2,6,10,非R,援·阿市SSR+
"16222091604639",1198,2,1,10,非R,柔·甲斐姬UR
"15904264463096",1030,1,1,1,,阿初R
"15904264463096",1151,1,0,1,,德寿丸SR
"15904264463096",1168,2,1,3,,勇·阿江SSR
"15904264463096",1135,9,2,4,,谋·明智光秀SSR
"15032385980978",1012,1,5,1,非R,阿市SSR+
"15032385980978",1042,1,2,1,非R,浅井长政SSR
"15032385980978",1312,2,1,3,非R,S35真田幸隆SSR+
"15032385980978",1050,3,1,4,非R,暗·织田信长UR
"14740328151552",1012,1,7,1,小R,阿市SSR+
"14740328151552",1134,2,4,2,小R,谋·德川家康SSR+
"14740328151552",1040,3,2,3,小R,阿国SSR+
"14740328151552",1015,3,5,3,小R,德川家康SSR+
"16548509159065",1122,1,7,1,非R,援·丰臣秀吉SSR+
"16548509159065",1176,2,1,2,非R,S5杂贺孙市SSR
"16548509159065",1061,2,4,2,非R,茶茶SSR
"16548509159065",1018,2,6,2,非R,上杉谦信SSR+
"16548509159065",1272,3,4,5,非R,S23岛津义弘UR
"16548509159065",1050,4,2,6,非R,暗·织田信长UR
"16746077942176",1008,1,3,1,非R,织田信长SSR+
"16746077942176",1165,2,1,2,非R,柔·井伊直虎UR
"16746077942176",1278,2,0,2,非R,S25斋藤义龙UR
"16746077942176",1059,3,1,4,非R,光·上杉谦信UR
"16746077942176",1009,5,4,5,非R,丰臣秀吉SSR+
"14559939633275",1171,2,3,1,非R,谋·黑田官兵卫SSR+
"14559939633275",1009,2,1,1,非R,丰臣秀吉SSR+
"14559939633275",1162,2,1,1,非R,柔·浓姬UR
"14559939633275",1066,2,3,1,非R,佐佐木小次郎SSR
"14559939633275",1016,3,3,5,非R,真田幸村SSR+
"14559939633275",1050,3,3,5,非R,暗·织田信长UR
"14559939633275",1158,6,3,7,非R,刚·上杉谦信UR
"25413322379521",1050,1,1,1,非R,暗·织田信长UR
"25413322379521",1052,2,3,2,非R,光·真田幸村UR
"25413322379521",1038,2,6,2,非R,本多忠胜SSR+
"17368848252045",1143,1,5,1,小R,勇·本多忠胜SSR+
"17368848252045",1294,2,2,2,小R,联动-吕布UR
"17368848252045",1050,3,4,3,小R,暗·织田信长UR
"17368848252045",1118,14,5,4,小R,援·阿松SSR
"17068200333626",1265,1,1,1,非R,S20朝日姬SSR+
"17068200333626",1064,1,5,1,非R,望月千代女SSR
"17068200333626",1027,1,3,1,非R,毛利元就SSR
"17068200333626",1274,1,0,1,非R,S23岛津岁久SSR+
"17068200333626",1309,2,1,5,非R,S34织田冬姬SSR+
"17068200333626",1040,7,6,6,非R,阿国SSR+
"17141214765513",1143,2,4,1,非R,勇·本多忠胜SSR+
"17141214765513",1052,2,1,1,非R,光·真田幸村UR
"17141214765513",1178,3,1,3,非R,S6德川秀忠UR
"17141214765513",1009,3,4,3,非R,丰臣秀吉SSR+
"15710990846524",1173,1,0,1,非R,S5阿茶局UR
"16256451353854",1134,2,7,1,非R,谋·德川家康SSR+
"13924284271506",1008,1,0,1,非R,织田信长SSR+
"16720307905885",1050,3,3,1,非R,暗·织田信长UR
"13584981703458",1050,1,5,1,大R,暗·织田信长UR
"13584981703458",1299,1,5,1,大R,联动-望月千代女UR
"13584981703458",1297,1,1,1,大R,S31三之丸殿SSR+
"13584981703458",1304,1,3,1,大R,S33前田庆次UR
"13584981703458",1152,1,2,1,大R,刚·德川家康UR
"13584981703458",1058,1,1,1,大R,光·丰臣秀吉UR
"13584981703458",1312,1,3,1,大R,S35真田幸隆SSR+
"13584981703458",1315,2,1,8,大R,S36SSR+-诸角虎定
"13584981703458",1008,2,6,8,大R,织田信长SSR+
"13584981703458",1009,2,6,8,大R,丰臣秀吉SSR+
"13584981703458",1314,2,1,8,大R,S36UR-武田信繁
"13584981703458",1162,3,1,12,大R,柔·浓姬UR
"13584981703458",1166,4,1,13,大R,柔·阿松UR
"13584981703458",1302,4,6,13,大R,联动-宫本武藏UR
"13584981703458",1104,4,3,13,大R,TW鹤姬UR
"13584981703458",1313,4,3,13,大R,UR-佐竹义重
"13584981703458",1296,5,3,17,大R,S31京极龙子UR
"13584981703458",1311,5,1,17,大R,S35山本勘助UR
"13584981703458",1287,5,2,17,大R,S28柿崎景家UR
"22767622669507",1080,1,0,1,,姬若子R
"22767622669507",1026,2,1,2,,猿飞佐助R
"22767622669507",1140,2,0,2,,直江兼续R
"22767622669507",1031,4,0,4,,阿江R
"22767622669507",1124,4,1,4,,勇·伊达政宗SSR
"22767622669507",1037,5,1,6,,本愿寺显如R
"22767622669507",1030,5,1,6,,阿初R
"14001593661948",1040,1,7,1,非R,阿国SSR+
"14001593661948",1134,1,7,1,非R,谋·德川家康SSR+
"14001593661948",1012,2,7,3,非R,阿市SSR+
"14001593661948",1022,2,4,3,非R,武田信玄SSR
"14001593661948",1046,3,3,5,非R,今川义元SSR
"15380278017253",1274,1,2,1,非R,S23岛津岁久SSR+
"15380278017253",1046,2,4,2,非R,今川义元SSR
"15380278017253",1018,3,6,3,非R,上杉谦信SSR+
"15380278017253",1165,5,2,4,非R,柔·井伊直虎UR
"31211527634672",1017,1,3,1,非R,真田昌幸SR
"31211527634672",1028,1,3,1,非R,真田信幸SR
"31211527634672",1041,1,3,1,非R,森兰丸SR
"31211527634672",1131,1,3,1,非R,坚·立花訚千代SSR
"31211527634672",1029,1,3,1,非R,茶茶SR
"31211527634672",1070,1,2,1,非R,明智光秀SR
"31211527634672",1071,1,3,1,非R,石田三成SR
"31211527634672",1069,1,3,1,非R,长尾景虎SR
"31211527634672",1034,1,2,1,非R,岛左近SR
"31211527634672",1079,1,3,1,非R,阿江SR
"31211527634672",1138,1,1,1,非R,勇·柴田胜家SSR
"31211527634672",1074,1,2,1,非R,毛利元就SR
"31211527634672",1076,1,3,1,非R,浅井长政SR
"31211527634672",1151,1,3,1,非R,德寿丸SR
"31211527634672",1136,1,5,1,非R,援·毛利元就SSR
"31211527634672",1130,1,1,1,非R,坚·武田信玄SSR
"31211527634672",1036,2,4,17,非R,立花宗茂SR
"31211527634672",1311,2,1,17,非R,S35山本勘助UR
"31211527634672",1047,2,3,17,非R,小早川隆景SR
"31211527634672",1024,2,4,17,非R,长宗我部元亲SR
"31211527634672",1075,2,3,17,非R,今川义元SR
"31211527634672",1038,2,4,17,非R,本多忠胜SSR+
"32053341230711",1169,1,4,1,中R,勇·前田利家SSR+
"32053341230711",1167,1,4,1,中R,刚·岛津义久UR
"32053341230711",1144,1,6,1,中R,援·阿国SSR+
"32053341230711",1207,1,5,1,中R,S12本愿寺显如SSR+
"32053341230711",1015,1,2,1,中R,德川家康SSR+
"32053341230711",1121,1,3,1,中R,谋·织田信长SSR+
"32053341230711",1143,2,5,7,中R,勇·本多忠胜SSR+
"32053341230711",1312,2,4,7,中R,S35真田幸隆SSR+
"32053341230711",1315,2,1,7,中R,S36SSR+-诸角虎定
"32053341230711",1009,2,2,7,中R,丰臣秀吉SSR+
"32053341230711",1152,3,7,11,中R,刚·德川家康UR
"32053341230711",1122,3,6,11,中R,援·丰臣秀吉SSR+
"32053341230711",1166,6,2,13,中R,柔·阿松UR
"14194867284749",1170,1,6,1,非R,谋·竹中半兵卫SSR+
"14194867284749",1009,1,2,1,非R,丰臣秀吉SSR+
"14194867284749",1152,1,3,1,非R,刚·德川家康UR
"14194867284749",1010,2,4,4,非R,宫本武藏SSR
"14194867284749",1066,2,3,4,非R,佐佐木小次郎SSR
"14194867284749",1312,2,1,4,非R,S35真田幸隆SSR+
"14194867284749",1040,2,6,4,非R,阿国SSR+
"14194867284749",1014,3,4,8,非R,立花訚千代SSR
"14246406757202",1079,1,5,1,非R,阿江SR
"14246406757202",1024,1,5,1,非R,长宗我部元亲SR
"14246406757202",1067,1,5,1,非R,织田信长SR
"14246406757202",1311,1,0,1,非R,S35山本勘助UR
"14246406757202",1108,1,0,1,非R,S3织田信长UR
"14246406757202",1029,1,5,1,非R,茶茶SR
"14246406757202",1041,1,5,1,非R,森兰丸SR
"14246406757202",1171,4,6,8,非R,谋·黑田官兵卫SSR+
"14246406757202",1015,4,2,8,非R,德川家康SSR+
"13572096746182",1022,1,5,1,非R,武田信玄SSR
"13572096746182",1311,1,0,1,非R,S35山本勘助UR
"13572096746182",1063,1,3,1,非R,森兰丸SSR
"13572096746182",1168,1,5,1,非R,勇·阿江SSR
"13572096746182",1122,1,2,1,非R,援·丰臣秀吉SSR+
"13572096746182",1019,2,5,6,非R,宁宁SSR
"13572096746182",1170,4,4,7,非R,谋·竹中半兵卫SSR+
"13207024827994",1050,1,5,1,非R,暗·织田信长UR
"13207024827994",1057,1,0,1,非R,光·德川家康UR
"13207024827994",1043,1,5,1,非R,直江兼续SSR
"13207024827994",1063,1,3,1,非R,森兰丸SSR
"13207024827994",1021,1,3,1,非R,伊达政宗SSR
"13207024827994",1027,1,4,1,非R,毛利元就SSR
"13207024827994",1014,1,5,1,非R,立花訚千代SSR
"13207024827994",1132,2,6,8,非R,援·阿市SSR+
"13207024827994",1008,2,3,8,非R,织田信长SSR+
"13207024827994",1020,2,4,8,非R,浓姬SSR
"13207024827994",1065,2,4,8,非R,小早川隆景SSR
"13207024827994",1018,2,3,8,非R,上杉谦信SSR+
"13207024827994",1315,3,1,13,非R,S36SSR+-诸角虎定
"13207024827994",1143,4,5,14,非R,勇·本多忠胜SSR+
"17428977783209",1043,2,1,1,非R,直江兼续SSR
"17428977783209",1019,2,3,1,非R,宁宁SSR
"17428977783209",1141,2,0,1,非R,柔·望月千代女UR
"17428977783209",1211,3,3,4,非R,刚·最上义光UR
"17428977783209",1169,4,3,5,非R,勇·前田利家SSR+
"17428977783209",1018,4,0,5,非R,上杉谦信SSR+
"13335873886111",1029,1,5,1,非R,茶茶SR
"13335873886111",1044,1,5,1,非R,黑田官兵卫SR
"13335873886111",1070,1,5,1,非R,明智光秀SR
"13335873886111",1121,1,3,1,非R,谋·织田信长SSR+
"13335873886111",1124,1,5,1,非R,勇·伊达政宗SSR
"13335873886111",1068,1,5,1,非R,木下秀吉SR
"13335873886111",1202,2,1,7,非R,S11太原雪斋UR
"13335873886111",1171,2,4,7,非R,谋·黑田官兵卫SSR+
"13335873886111",1134,2,2,7,非R,谋·德川家康SSR+
"15109695191119",1122,1,7,1,非R,援·丰臣秀吉SSR+
"15109695191119",1008,2,3,2,非R,织田信长SSR+
"15109695191119",1152,3,2,3,非R,刚·德川家康UR
"16183437206165",1012,1,1,1,微R,阿市SSR+
"16183437206165",1168,1,5,1,微R,勇·阿江SSR
"16183437206165",1008,1,4,1,微R,织田信长SSR+
"16183437206165",1020,1,1,1,微R,浓姬SSR
"16183437206165",1170,1,1,1,微R,谋·竹中半兵卫SSR+
"16183437206165",1127,1,3,1,微R,谋·上杉谦信SSR+
"16183437206165",1134,1,5,1,微R,谋·德川家康SSR+
"16183437206165",1014,1,2,1,微R,立花訚千代SSR
"16183437206165",1143,1,5,1,微R,勇·本多忠胜SSR+
"16183437206165",1043,2,3,10,微R,直江兼续SSR
"16183437206165",1015,2,3,10,微R,德川家康SSR+
"16183437206165",1164,2,1,10,微R,柔·立花訚千代UR
"16183437206165",1045,3,3,13,微R,足利义辉SSR
"16170552122620",1300,1,0,1,小R,S32酒井忠次UR
"16170552122620",1010,1,5,1,小R,宫本武藏SSR
"16170552122620",1057,1,1,1,小R,光·德川家康UR
"16170552122620",1144,1,7,1,小R,援·阿国SSR+
"16170552122620",1164,2,2,5,小R,柔·立花訚千代UR
"16170552122620",1171,2,5,5,小R,谋·黑田官兵卫SSR+
"16170552122620",1008,3,4,7,小R,织田信长SSR+
"16170552122620",1152,3,3,7,小R,刚·德川家康UR
"16170552122620",1170,4,5,9,小R,谋·竹中半兵卫SSR+
"16170552122620",1166,5,1,10,小R,柔·阿松UR
"16050293292476",1169,1,4,1,非R,勇·前田利家SSR+
"16050293292476",1132,1,7,1,非R,援·阿市SSR+
"16050293292476",1171,1,4,1,非R,谋·黑田官兵卫SSR+
"16050293292476",1071,2,5,4,非R,石田三成SR
"16050293292476",1078,4,2,5,非R,柴田胜家SR
"16050293292476",1023,4,5,5,非R,明智光秀SSR
"16050293292476",1012,5,6,7,非R,阿市SSR+
"16050293292476",1050,8,4,8,非R,暗·织田信长UR
"13821205249338",1021,1,5,1,大R,伊达政宗SSR
"13821205249338",1181,1,4,1,大R,S6德姬SSR
"13821205249338",1057,1,1,1,大R,光·德川家康UR
"13821205249338",1059,1,0,1,大R,光·上杉谦信UR
"13821205249338",1046,1,5,1,大R,今川义元SSR
"13821205249338",1313,1,2,1,大R,UR-佐竹义重
"13821205249338",1112,2,2,7,大R,S3明智光秀SSR
"13821205249338",1142,2,2,7,大R,柔·玉子UR
"13821205249338",1211,2,1,7,大R,刚·最上义光UR
"13821205249338",1165,2,1,7,大R,柔·井伊直虎UR
"13821205249338",1058,2,3,7,大R,光·丰臣秀吉UR
"13821205249338",1152,2,7,7,大R,刚·德川家康UR
"13821205249338",1308,2,3,7,大R,S34蒲生氏乡UR
"13821205249338",1304,2,5,7,大R,S33前田庆次UR
"13821205249338",1291,4,6,15,大R,联动-查理曼UR
"13821205249338",1164,5,2,16,大R,柔·立花訚千代UR
"16569984268840",1017,1,5,1,非R,真田昌幸SR
"16569984268840",1151,1,5,1,非R,德寿丸SR
"16569984268840",1012,1,5,1,非R,阿市SSR+
"16569984268840",1118,1,3,1,非R,援·阿松SSR
"16569984268840",1068,1,5,1,非R,木下秀吉SR
"16569984268840",1077,1,4,1,非R,直江兼续SR
"16569984268840",1146,1,2,1,非R,谋·今川义元SSR
"16569984268840",1010,1,2,1,非R,宫本武藏SSR
"16569984268840",1131,1,5,1,非R,坚·立花訚千代SSR
"16569984268840",1067,1,5,1,非R,织田信长SR
"16569984268840",1063,1,1,1,非R,森兰丸SSR
"16569984268840",1070,1,5,1,非R,明智光秀SR
"16569984268840",1036,1,5,1,非R,立花宗茂SR
"16569984268840",1079,1,5,1,非R,阿江SR
"16569984268840",1041,1,5,1,非R,森兰丸SR
"16569984268840",1130,1,4,1,非R,坚·武田信玄SSR
"16569984268840",1024,1,4,1,非R,长宗我部元亲SR
"16569984268840",1028,1,5,1,非R,真田信幸SR
"16569984268840",1044,1,5,1,非R,黑田官兵卫SR
"18245021916133",1135,1,5,1,非R,谋·明智光秀SSR
"18245021916133",1124,1,5,1,非R,勇·伊达政宗SSR
"18245021916133",1008,2,2,3,非R,织田信长SSR+
"18245021916133",1038,2,5,3,非R,本多忠胜SSR+
"18245021916133",1087,6,2,5,非R,光·北条氏康UR
"14070313075519",1069,1,4,1,中R,长尾景虎SR
"14070313075519",1044,1,5,1,中R,黑田官兵卫SR
"14070313075519",1078,1,4,1,中R,柴田胜家SR
"14070313075519",1076,2,4,4,中R,浅井长政SR
"14070313075519",1209,2,1,4,中R,S13大友宗麟UR
"14070313075519",1041,2,5,4,中R,森兰丸SR
"14070313075519",1093,2,6,4,中R,光·井伊直虎UR
"14070313075519",1166,2,1,4,中R,柔·阿松UR
"14070313075519",1016,3,3,9,中R,真田幸村SSR+
"14070313075519",1015,5,7,10,中R,德川家康SSR+
"15891379206962",1046,1,5,1,小R,今川义元SSR
"15891379206962",1008,1,5,1,小R,织田信长SSR+
"15891379206962",1013,1,5,1,小R,阿松SSR
"15891379206962",1064,2,4,4,小R,望月千代女SSR
"15891379206962",1019,2,4,4,小R,宁宁SSR
"15891379206962",1052,2,3,4,小R,光·真田幸村UR
"15891379206962",1170,2,6,4,小R,谋·竹中半兵卫SSR+
"15891379206962",1027,4,5,8,小R,毛利元就SSR
"15891379206962",1040,6,7,9,小R,阿国SSR+
"15891379206962",1166,9,1,10,小R,柔·阿松UR
"26654567160053",1120,1,2,1,非R,援·阿初SSR
"26654567160053",1045,1,3,1,非R,足利义辉SSR
"26654567160053",1074,1,2,1,非R,毛利元就SR
"26654567160053",1018,2,2,4,非R,上杉谦信SSR+
"26654567160053",1024,2,4,4,非R,长宗我部元亲SR
"26654567160053",1144,3,2,6,非R,援·阿国SSR+
"26654567160053",1023,3,2,6,非R,明智光秀SSR
"26654567160053",1147,3,2,6,非R,谋·茶茶SSR
"26654567160053",1168,3,2,6,非R,勇·阿江SSR
"16604343901799",1169,1,5,1,非R,勇·前田利家SSR+
"16604343901799",1207,1,6,1,非R,S12本愿寺显如SSR+
"16604343901799",1283,1,3,1,非R,S26畠山高政SSR+
