"part_date","date","month","payment_itemid","payment_cate","payment_name","dau","pay_dau","pay_user","pay_count","pay_user_first","dau_cate","pay_dau_cate","pay_user_cate","pay_count_cate","pay_user_first_cate"
"2024-11-21",2024-11-21,2024-11-01,gold_200003,签到礼包,签到礼包3,2402,141,8,8,6,,,,,
"2024-11-04",2024-11-04,2024-11-01,gold_90001,月度周储钱罐,月度周储钱罐,2445,146,85,85,62,2445,146,85,85,62
"2025-04-12",2025-04-12,2025-04-01,gold_60027,神武锻造,神武锻造-购买档位2,2284,98,9,24,3,2284,98,30,124,16
"2024-11-04",2024-11-04,2024-11-01,gold_40001,每日一键,一键购买日礼包-1,2445,146,8,8,5,,,,,
"2025-03-30",2025-03-30,2025-03-01,gold_9,月卡,"4.99-月卡",2287,95,10,10,8,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_60028,神武锻造,神武锻造-购买档位3,2284,98,12,25,6,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_60026,神武锻造,神武锻造-购买档位1,2284,98,20,75,7,,,,,
"2024-10-08",2024-10-08,2024-10-01,gold_352,超级转盘,赛季UR转盘礼包3,2467,147,6,8,1,,,,,
"2025-01-27",2025-01-27,2025-01-01,gold_90003,月度活动,月度活跃-battlepass高级,2329,134,2,2,1,,,,,
"2024-11-21",2024-11-21,2024-11-01,gold_200004,签到礼包,签到礼包4,2402,141,9,9,6,,,,,
"2025-01-01",2025-01-01,2025-01-01,gold_376,神魔之乱,神魔-绘马礼包1,2390,219,15,58,6,2390,219,23,79,10
"2025-04-14",2025-04-14,2025-04-01,gold_2,金币,"9.99-600金币",2195,111,1,1,1,2195,111,2,2,2
"2025-02-15",2025-02-15,2025-02-01,gold_50046,周期-周礼包,周礼包-22,2350,150,3,5,0,2350,150,6,10,1
"2025-02-15",2025-02-15,2025-02-01,gold_50047,周期-周礼包,周礼包-23,2350,150,1,2,0,,,,,
"2025-01-01",2025-01-01,2025-01-01,gold_379,神魔之乱,神魔-绘马礼包4,2390,219,1,1,0,,,,,
"2025-01-01",2025-01-01,2025-01-01,gold_377,神魔之乱,神魔-绘马礼包2,2390,219,3,4,2,,,,,
"2025-01-01",2025-01-01,2025-01-01,gold_378,神魔之乱,神魔-绘马礼包3,2390,219,7,16,2,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_50069,周期-周礼包,周礼包-39,2350,150,1,1,0,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_40004,每日一键,一键购买,2360,137,18,18,10,2360,137,28,30,18
"2024-08-25",2024-08-25,2024-08-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2477,167,2,9,0,2477,167,2,9,0
"2025-01-18",2025-01-18,2025-01-01,gold_412,赛季UR养成通行证,赛季UR养成战力battlepass49.99-3200金币,2396,114,1,1,1,2396,114,1,1,1
"2025-01-14",2025-01-14,2025-01-01,gold_40001,每日一键,一键购买日礼包-1,2360,137,6,6,6,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_70164,周期-周礼包,每周礼包,2350,150,1,2,1,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_3,金币,"19.99-1200金币",2195,111,1,1,1,,,,,
"2025-03-30",2025-03-30,2025-03-01,gold_90001,月度周储钱罐,月度周储钱罐,2287,95,5,5,3,2287,95,5,5,3
"2025-01-14",2025-01-14,2025-01-01,gold_40002,每日一键,一键购买日礼包-2,2360,137,6,6,2,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_2,金币,"9.99-600金币",2362,109,1,1,0,2362,109,20,34,9
"2024-06-25",2024-06-25,2024-06-01,gold_506,游园会通行证,游园会史诗礼包19.99-600金币,2587,189,21,21,9,2587,189,27,34,16
"2025-03-13",2025-03-13,2025-03-01,gold_200003,签到礼包,签到礼包3,2241,133,10,10,6,2241,133,34,55,31
"2024-11-27",2024-11-27,2024-11-01,gold_5,金币,"99.99-6600金币@JPY",2362,109,5,10,1,,,,,
"2024-12-23",2024-12-23,2024-12-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2347,159,1,1,1,2347,159,1,1,1
"2024-10-11",2024-10-11,2024-10-01,gold_82,新手礼包,七日新手礼包2new,2450,197,1,1,1,2450,197,1,1,1
"2024-11-27",2024-11-27,2024-11-01,gold_4,金币,"49.99-3200金币",2362,109,3,6,1,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_200001,签到礼包,签到礼包1,2241,133,16,16,7,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_8,金币,"0.99-30金币",2362,109,12,15,6,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_90001,月度周储钱罐,月度周储钱罐,2360,137,25,25,18,2360,137,25,25,18
"2024-06-25",2024-06-25,2024-06-01,gold_505,游园会通行证,游园会稀有礼包9.99-300金币,2587,189,13,13,7,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_200002,签到礼包,签到礼包2,2241,133,19,19,12,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_7,金币,"4.99-300金币",2362,109,2,2,1,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_200004,签到礼包,签到礼包4,2241,133,10,10,6,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_90001,月度周储钱罐,月度周储钱罐,2383,174,9,9,7,2383,174,9,9,7
"2024-09-21",2024-09-21,2024-09-01,gold_50047,周期-周礼包,周礼包-23,2497,176,3,5,3,2497,176,5,10,4
"2024-06-14",2024-06-14,2024-06-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2555,145,15,15,3,2555,145,39,132,27
"2024-06-14",2024-06-14,2024-06-01,gold_60003,情人节活动,"2024情人节信物礼包3",2555,145,6,6,3,,,,,
"2024-06-14",2024-06-14,2024-06-01,gold_413,情人节活动,"2024情人节稀有礼包4.99-300金币",2555,145,14,14,9,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_376,神魔之乱,神魔-绘马礼包1,2480,125,39,127,24,2480,125,53,234,42
"2024-06-14",2024-06-14,2024-06-01,gold_60001,情人节活动,"2024情人节信物礼包1",2555,145,22,91,12,,,,,
"2024-06-14",2024-06-14,2024-06-01,gold_60002,情人节活动,"2024情人节信物礼包2",2555,145,2,6,0,,,,,
"2024-09-21",2024-09-21,2024-09-01,gold_50034,周期-周礼包,周礼包-10,2497,176,1,2,1,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_377,神魔之乱,神魔-绘马礼包2,2480,125,25,52,4,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_378,神魔之乱,神魔-绘马礼包3,2480,125,26,50,14,,,,,
"2024-09-21",2024-09-21,2024-09-01,gold_50046,周期-周礼包,周礼包-22,2497,176,2,3,0,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_380,神魔之乱,神魔-绘马礼包5,2480,125,1,3,0,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_401,battlepass,晋级征途,2195,111,47,47,34,2195,111,47,47,34
"2024-08-16",2024-08-16,2024-08-01,gold_379,神魔之乱,神魔-绘马礼包4,2480,125,2,2,0,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_8,金币,"0.99-30金币",2360,137,5,8,3,2360,137,8,12,4
"2024-07-12",2024-07-12,2024-07-01,gold_50070,周期-周礼包,周礼包-40,2485,174,1,1,0,2485,174,18,22,7
"2025-04-12",2025-04-12,2025-04-01,gold_21001,团购礼包,团购礼包-1200日元,2284,98,6,10,4,2284,98,31,133,21
"2025-01-14",2025-01-14,2025-01-01,gold_7,金币,"4.99-300金币",2360,137,1,1,0,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_3,金币,"19.99-1200金币",2383,174,1,1,1,2383,174,11,13,6
"2024-07-12",2024-07-12,2024-07-01,gold_50047,周期-周礼包,周礼包-23,2485,174,4,5,2,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_50034,周期-周礼包,周礼包-10,2485,174,6,8,2,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_8,金币,"0.99-30金币",2383,174,6,7,2,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_21002,团购礼包,团购礼包-2400日元,2284,98,13,55,9,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_2,金币,"9.99-600金币",2360,137,2,2,1,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_50046,周期-周礼包,周礼包-22,2485,174,7,7,3,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_7,金币,"4.99-300金币",2383,174,1,1,1,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_50053,周期-周礼包,周礼包-29,2485,174,1,1,0,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_21003,团购礼包,团购礼包-6000日元,2284,98,12,26,4,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_21006,团购礼包,团购礼包-650日元,2284,98,8,42,4,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_2,金币,"9.99-600金币",2383,174,2,2,1,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_5,金币,"99.99-6600金币@JPY",2360,137,1,1,0,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_5,金币,"99.99-6600金币@JPY",2383,174,2,2,1,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_29,成长计划,"49.99-高级成长计划",2284,98,1,1,0,2284,98,1,1,0
"2024-10-08",2024-10-08,2024-10-01,gold_80002,月卡,资源月卡-9.99美元,2467,147,3,3,2,2467,147,20,24,14
"2024-12-04",2024-12-04,2024-12-01,gold_10,月卡,"19.99-尊贵月卡",2373,126,7,7,5,2373,126,19,26,16
"2024-09-17",2024-09-17,2024-09-01,gold_50046,周期-周礼包,周礼包-22,2422,128,1,1,0,2422,128,3,5,1
"2024-12-17",2024-12-17,2024-12-01,gold_332,行脚商人,行脚商人-自选礼包4,2321,141,6,10,4,2321,141,44,96,33
"2024-10-08",2024-10-08,2024-10-01,gold_9,月卡,"4.99-月卡",2467,147,8,8,5,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_50034,周期-周礼包,周礼包-10,2422,128,1,3,0,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_50047,周期-周礼包,周礼包-23,2422,128,1,1,1,,,,,
"2024-12-17",2024-12-17,2024-12-01,gold_329,行脚商人,行脚商人-自选礼包1,2321,141,16,26,9,,,,,
"2024-10-08",2024-10-08,2024-10-01,gold_10,月卡,"19.99-尊贵月卡",2467,147,13,13,7,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2477,167,3,3,2,2477,167,7,8,3
"2024-12-04",2024-12-04,2024-12-01,gold_9,月卡,"4.99-月卡",2373,126,12,12,8,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50009,周期-日礼包,每日礼包-神器4,2477,167,1,2,0,,,,,
"2024-12-17",2024-12-17,2024-12-01,gold_330,行脚商人,行脚商人-自选礼包2,2321,141,24,43,17,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2477,167,1,1,0,,,,,
"2024-12-17",2024-12-17,2024-12-01,gold_331,行脚商人,行脚商人-自选礼包3,2321,141,8,14,2,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2477,167,2,2,1,,,,,
"2025-02-28",2025-02-28,2025-02-01,gold_494,战鼓解锁,战鼓3,2231,86,1,1,1,2231,86,1,1,1
"2024-12-17",2024-12-17,2024-12-01,gold_333,行脚商人,行脚商人-自选礼包5,2321,141,3,3,1,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_80002,月卡,资源月卡-9.99美元,2373,126,7,7,3,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_506,游园会通行证,游园会史诗礼包19.99-600金币,2360,137,2,2,1,2360,137,3,3,1
"2025-04-12",2025-04-12,2025-04-01,gold_50047,周期-周礼包,周礼包-23,2284,98,3,4,2,2284,98,4,5,2
"2025-04-12",2025-04-12,2025-04-01,gold_50046,周期-周礼包,周礼包-22,2284,98,1,1,0,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_320,"4周年庆典自选礼包","4周年庆典自选礼包3",2470,186,5,5,2,2470,186,24,28,16
"2024-10-09",2024-10-09,2024-10-01,gold_318,"4周年庆典自选礼包","4周年庆典自选礼包1",2470,186,18,18,12,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_505,游园会通行证,游园会稀有礼包9.99-300金币,2360,137,1,1,0,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_319,"4周年庆典自选礼包","4周年庆典自选礼包2",2470,186,5,5,2,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_80001,battlepass,段位battlepass,2587,189,2,2,1,2587,189,3,3,2
"2024-06-25",2024-06-25,2024-06-01,gold_401,battlepass,晋级征途,2587,189,1,1,1,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_66,荣耀特典,"128231",2507,160,1,1,0,2507,160,1,1,0
"2025-02-04",2025-02-04,2025-02-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2338,134,2,3,1,2338,134,2,4,1
"2024-09-11",2024-09-11,2024-09-01,gold_66,荣耀特典,"128231",2412,140,2,2,0,2412,140,2,2,0
"2025-02-04",2025-02-04,2025-02-01,gold_306,运营活动直购礼包,每日特惠活动档位2,2338,134,1,1,0,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_300003,开运礼包,开运礼包3,2176,95,1,1,1,2176,95,1,1,1
"2025-02-17",2025-02-17,2025-02-01,gold_411,赛季UR养成通行证,赛季UR养成星级battlepass99.99-6600金币,2275,141,1,1,0,2275,141,1,1,0
"2024-11-23",2024-11-23,2024-11-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2447,118,2,11,0,2447,118,2,11,0
"2024-07-08",2024-07-08,2024-07-01,gold_50051,周期-周礼包,周礼包-27,2587,216,1,4,0,2587,216,9,24,1
"2024-10-09",2024-10-09,2024-10-01,gold_402,battlepass-周年庆,四周年通行证,2470,186,9,9,3,2470,186,9,9,3
"2024-07-08",2024-07-08,2024-07-01,gold_50047,周期-周礼包,周礼包-23,2587,216,5,8,0,,,,,
"2024-07-08",2024-07-08,2024-07-01,gold_50046,周期-周礼包,周礼包-22,2587,216,4,9,0,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_233,幸运屋,S35真田幸隆SSR+,2241,133,1,1,1,2241,133,1,1,1
"2024-07-08",2024-07-08,2024-07-01,gold_50053,周期-周礼包,周礼包-29,2587,216,1,1,1,,,,,
"2024-07-08",2024-07-08,2024-07-01,gold_50070,周期-周礼包,周礼包-40,2587,216,1,2,0,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_372,月次祭礼包,月次祭礼包2,2418,165,4,16,1,2418,165,22,105,14
"2024-06-10",2024-06-10,2024-06-01,gold_80002,月卡,资源月卡-9.99美元,2574,165,6,6,5,2574,165,21,26,20
"2024-11-17",2024-11-17,2024-11-01,gold_373,月次祭礼包,月次祭礼包3,2418,165,5,14,3,,,,,
"2024-06-10",2024-06-10,2024-06-01,gold_9,月卡,"4.99-月卡",2574,165,11,11,9,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_371,月次祭礼包,月次祭礼包1,2418,165,17,75,10,,,,,
"2024-06-10",2024-06-10,2024-06-01,gold_10,月卡,"19.99-尊贵月卡",2574,165,9,9,6,,,,,
"2025-03-04",2025-03-04,2025-03-01,gold_40003,每日一键,一键购买日礼包-3,2266,115,1,1,0,2266,115,31,35,24
"2025-03-04",2025-03-04,2025-03-01,gold_40002,每日一键,一键购买日礼包-2,2266,115,7,7,4,,,,,
"2024-07-02",2024-07-02,2024-07-01,gold_401,battlepass,晋级征途,2518,170,9,9,4,2518,170,11,11,5
"2024-07-02",2024-07-02,2024-07-01,gold_80001,battlepass,段位battlepass,2518,170,2,2,1,,,,,
"2025-03-04",2025-03-04,2025-03-01,gold_40004,每日一键,一键购买,2266,115,18,18,13,,,,,
"2025-03-04",2025-03-04,2025-03-01,gold_40001,每日一键,一键购买日礼包-1,2266,115,9,9,7,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_90002,月度活动,月度活跃-battlepass中级,2220,85,3,3,2,2220,85,3,4,2
"2025-04-08",2025-04-08,2025-04-01,gold_90003,月度活动,月度活跃-battlepass高级,2220,85,1,1,0,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_401,battlepass,晋级征途,2373,126,3,3,1,2373,126,11,11,6
"2025-03-17",2025-03-17,2025-03-01,gold_50047,周期-周礼包,周礼包-23,2285,105,5,11,2,2285,105,6,17,3
"2025-03-17",2025-03-17,2025-03-01,gold_70173,周期-周礼包,每周礼包,2285,105,1,1,1,,,,,
"2025-03-17",2025-03-17,2025-03-01,gold_50046,周期-周礼包,周礼包-22,2285,105,1,5,0,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_80001,battlepass,段位battlepass,2373,126,8,8,5,,,,,
"2025-04-10",2025-04-10,2025-04-01,gold_111,战鼓解锁,战鼓,2239,77,1,1,1,2239,77,1,1,1
"2024-07-01",2024-07-01,2024-07-01,gold_376,神魔之乱,神魔-绘马礼包1,2547,215,59,199,28,2547,215,87,381,58
"2025-04-23",2025-04-23,2025-04-01,gold_40003,每日一键,一键购买日礼包-3,2176,95,2,2,1,2176,95,30,32,26
"2024-06-14",2024-06-14,2024-06-01,gold_80002,月卡,资源月卡-9.99美元,2555,145,7,7,3,2555,145,23,34,22
"2024-09-28",2024-09-28,2024-09-01,gold_231,幸运屋,S33前田美津SSR+,2498,191,3,3,3,2498,191,11,13,8
"2024-07-28",2024-07-28,2024-07-01,gold_200001,签到礼包,签到礼包1,2507,160,9,9,7,2507,160,18,21,14
"2024-11-27",2024-11-27,2024-11-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2362,109,2,2,2,2362,109,4,8,4
"2024-11-27",2024-11-27,2024-11-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2362,109,1,1,0,,,,,
"2024-09-28",2024-09-28,2024-09-01,gold_128,幸运屋,本多忠胜SSR+,2498,191,1,1,1,,,,,
"2024-09-28",2024-09-28,2024-09-01,gold_224,幸运屋,S27SSR+,2498,191,2,3,1,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_378,神魔之乱,神魔-绘马礼包3,2547,215,42,88,21,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_40002,每日一键,一键购买日礼包-2,2176,95,3,3,1,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_118,幸运屋,德川家康SSR+获得礼包,2373,126,1,2,0,2373,126,3,4,1
"2024-07-28",2024-07-28,2024-07-01,gold_200002,签到礼包,签到礼包2,2507,160,9,9,6,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_70163,周期-日礼包,每日礼包,2362,109,1,2,1,,,,,
"2024-06-14",2024-06-14,2024-06-01,gold_10,月卡,"19.99-尊贵月卡",2555,145,13,13,7,,,,,
"2024-06-14",2024-06-14,2024-06-01,gold_9,月卡,"4.99-月卡",2555,145,14,14,12,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_167,幸运屋,新-上杉谦信SSR+（智）,2373,126,1,1,1,,,,,
"2024-09-28",2024-09-28,2024-09-01,gold_222,幸运屋,S25二好长逸SSR+,2498,191,2,2,1,,,,,
"2024-09-28",2024-09-28,2024-09-01,gold_227,幸运屋,新年SSR+鹤姬,2498,191,2,2,1,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_232,幸运屋,S33前田美津SSR+,2373,126,1,1,0,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2362,109,2,2,1,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_200003,签到礼包,签到礼包3,2507,160,3,3,1,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_40001,每日一键,一键购买日礼包-1,2176,95,6,6,4,,,,,
"2024-09-28",2024-09-28,2024-09-01,gold_223,幸运屋,S26畠山高政SSR+,2498,191,2,2,1,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_379,神魔之乱,神魔-绘马礼包4,2547,215,2,2,0,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2362,109,1,1,0,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_377,神魔之乱,神魔-绘马礼包2,2547,215,46,92,9,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_40004,每日一键,一键购买,2176,95,21,21,20,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2418,165,3,5,0,2418,165,10,33,3
"2024-10-11",2024-10-11,2024-10-01,gold_200002,签到礼包,签到礼包2,2450,197,78,78,35,2450,197,129,204,104
"2024-12-08",2024-12-08,2024-12-01,gold_40001,每日一键,一键购买日礼包-1,2400,152,6,6,4,2400,152,30,31,23
"2024-12-08",2024-12-08,2024-12-01,gold_40004,每日一键,一键购买,2400,152,19,19,16,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_300006,开运礼包,开运礼包6,2477,167,2,2,2,2477,167,2,2,2
"2024-12-08",2024-12-08,2024-12-01,gold_40002,每日一键,一键购买日礼包-2,2400,152,6,6,3,,,,,
"2024-10-11",2024-10-11,2024-10-01,gold_200001,签到礼包,签到礼包1,2450,197,76,76,53,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_306,运营活动直购礼包,每日特惠活动档位2,2418,165,3,13,2,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_307,运营活动直购礼包,每日特惠活动档位3,2418,165,6,15,1,,,,,
"2024-10-11",2024-10-11,2024-10-01,gold_200003,签到礼包,签到礼包3,2450,197,50,50,16,,,,,
"2024-10-08",2024-10-08,2024-10-01,gold_80001,battlepass,段位battlepass,2467,147,2,2,2,2467,147,3,3,2
"2024-10-09",2024-10-09,2024-10-01,gold_2,金币,"9.99-600金币",2470,186,7,8,3,2470,186,39,60,23
"2024-10-08",2024-10-08,2024-10-01,gold_401,battlepass,晋级征途,2467,147,1,1,0,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_5,金币,"99.99-6600金币@JPY",2470,186,4,4,2,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_7,金币,"4.99-300金币",2470,186,11,11,4,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_8,金币,"0.99-30金币",2470,186,21,32,10,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_4,金币,"49.99-3200金币",2470,186,2,2,2,,,,,
"2024-10-09",2024-10-09,2024-10-01,gold_3,金币,"19.99-1200金币",2470,186,3,3,2,,,,,
"2025-03-24",2025-03-24,2025-03-01,gold_90002,月度活动,月度活跃-battlepass中级,2257,127,1,1,1,2257,127,4,4,2
"2025-03-24",2025-03-24,2025-03-01,gold_90003,月度活动,月度活跃-battlepass高级,2257,127,3,3,1,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2422,128,2,2,1,2422,128,4,4,3
"2024-10-28",2024-10-28,2024-10-01,gold_50034,周期-周礼包,周礼包-10,2474,170,1,1,0,2474,170,11,24,3
"2024-09-17",2024-09-17,2024-09-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2422,128,1,1,1,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_135,幸运屋,全UR获得礼包,2176,95,1,2,0,2176,95,1,2,0
"2024-09-17",2024-09-17,2024-09-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2422,128,1,1,1,,,,,
"2025-03-30",2025-03-30,2025-03-01,gold_401,battlepass,晋级征途,2287,95,2,2,1,2287,95,2,2,1
"2024-10-28",2024-10-28,2024-10-01,gold_50047,周期-周礼包,周礼包-23,2474,170,8,13,2,,,,,
"2024-10-28",2024-10-28,2024-10-01,gold_50046,周期-周礼包,周礼包-22,2474,170,5,10,1,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_90001,月度周储钱罐,月度周储钱罐,2362,109,18,18,12,2362,109,18,18,12
"2025-02-28",2025-02-28,2025-02-01,gold_90001,月度周储钱罐,月度周储钱罐,2231,86,7,7,4,2231,86,7,7,4
"2024-06-10",2024-06-10,2024-06-01,gold_80001,battlepass,段位battlepass,2574,165,1,1,1,2574,165,2,2,1
"2024-06-10",2024-06-10,2024-06-01,gold_401,battlepass,晋级征途,2574,165,1,1,0,,,,,
"2024-12-23",2024-12-23,2024-12-01,gold_90001,月度周储钱罐,月度周储钱罐,2347,159,81,81,55,2347,159,81,81,55
"2024-07-29",2024-07-29,2024-07-01,gold_80001,battlepass,段位battlepass,2448,195,37,37,22,2448,195,40,40,23
"2024-07-29",2024-07-29,2024-07-01,gold_401,battlepass,晋级征途,2448,195,3,3,1,,,,,
"2024-09-24",2024-09-24,2024-09-01,gold_90002,月度活动,月度活跃-battlepass中级,2435,104,2,2,2,2435,104,2,2,2
"2024-09-21",2024-09-21,2024-09-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2497,176,1,1,1,2497,176,7,7,4
"2024-09-21",2024-09-21,2024-09-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2497,176,2,2,0,,,,,
"2024-09-21",2024-09-21,2024-09-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2497,176,2,2,2,,,,,
"2024-09-21",2024-09-21,2024-09-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2497,176,2,2,1,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_40004,每日一键,一键购买,2477,167,25,25,18,2477,167,37,39,26
"2025-03-24",2025-03-24,2025-03-01,gold_40001,每日一键,一键购买日礼包-1,2257,127,5,5,3,2257,127,29,30,21
"2024-07-19",2024-07-19,2024-07-01,gold_50046,周期-周礼包,周礼包-22,2491,213,2,2,1,2491,213,6,8,2
"2024-08-25",2024-08-25,2024-08-01,gold_40003,每日一键,一键购买日礼包-3,2477,167,1,1,0,,,,,
"2025-03-24",2025-03-24,2025-03-01,gold_40002,每日一键,一键购买日礼包-2,2257,127,3,3,2,,,,,
"2024-07-29",2024-07-29,2024-07-01,gold_10,月卡,"19.99-尊贵月卡",2448,195,20,20,12,2448,195,30,46,26
"2025-01-01",2025-01-01,2025-01-01,gold_60027,神武锻造,神武锻造-购买档位2,2390,219,9,21,2,2390,219,33,120,15
