type,period,last1_paytag,dtype1,dtype2,users,money_rmb,sincetime_money
paymentact_week_group,0421-0427,超R,月度周储钱罐,,15,116.708480,128.0
paymentact_week_group,1230-0105,微R,金币,,7,311.048940,0.0
paymentact_week_group,0407-0413,非R,周期-日礼包,,3,0.000000,44.0
paymentact_week_group,0106-0112,非R,每日一键,,3,0.000000,62.0
paymentact_week_group,0421-0427,小R,神武锻造,,4,226.643700,32.0
paymentact_week_group,0414-0420,中R,幸运屋,,11,940.441100,240.0
paymentact_week_group,0224-0302,超R,月次祭礼包,,9,11298.318700,5064.0
paymentact_week_group,0414-0420,小R,千本抽,,2,221.433500,0.0
paymentact_week_group,0414-0420,超R,金币,,2,623.139920,0.0
paymentact_week_group,0120-0126,超R,6周年礼包,,7,2467.029700,4012.0
paymentact_week_group,0505-0511,大R,超级转盘,,14,2625.940800,21792.0
paymentact_week_group,0505-0511,小R,月度活动,,2,875.313600,0.0
paymentact_week_group,0512-0518,微R,限购礼包,,2,8.336320,4.0
paymentact_week_group,0512-0518,未活跃,月度周储钱罐,,1,16.672640,0.0
paymentact_week_group,0106-0112,小R,周期-周礼包,,1,33.866300,0.0
paymentact_week_group,0324-0330,大R,幸运屋,,2,0.000000,120.0
paymentact_week_group,0331-0406,超R,battlepass-周年庆,,1,0.000000,120.0
paymentact_week_group,0414-0420,微R,周期-周礼包,,3,84.405240,0.0
paymentact_week_group,0331-0406,非R,月度活动,,1,0.000000,440.0
paymentact_week_group,0203-0209,中R,荣耀特典,,1,250.089600,0.0
paymentact_week_group,0303-0309,非R,4周年庆典自选礼包,,1,0.000000,1100.0
paymentact_week_group,0224-0302,大R,赛季UR养成通行证,,1,0.000000,660.0
paymentact_week_group,0113-0119,微R,4周年庆典自选礼包,,3,250.089600,120.0
paymentact_week_group,0414-0420,超R,神武锻造,,6,2933.342600,3864.0
paymentact_week_group,0127-0202,中R,周期-周礼包,,10,606.988300,1020.0
paymentact_week_group,0106-0112,小R,月卡,,16,1794.913900,60.0
paymentact_week_group,0310-0316,中R,6周年礼包,,36,4488.587300,14588.0
paymentact_week_group,1230-0105,微R,月卡,,32,3003.680300,60.0
paymentact_week_group,0310-0316,大R,月卡,,15,476.733300,572.0
paymentact_week_group,0113-0119,大R,月度活动,,12,1500.537600,2560.0
paymentact_week_group,0217-0223,超R,神魔之乱,,3,716.402500,780.0
paymentact_week_group,0414-0420,大R,超级转盘,,11,0.000000,12248.0
paymentact_week_group,0113-0119,微R,金币,,6,263.636120,4.0
paymentact_week_group,0127-0202,中R,每日一键,,34,858.640960,1060.0
paymentact_week_group,0428-0504,中R,月卡,,31,2566.023500,1664.0
paymentact_week_group,0106-0112,小R,福瑞赏,,1,187.567200,0.0
paymentact_week_group,0331-0406,小R,battlepass,,5,833.632000,0.0
paymentact_week_group,0303-0309,中R,月度活动,,19,3688.821600,1800.0
paymentact_week_group,0120-0126,微R,成长计划,,1,62.522400,0.0
paymentact_week_group,0310-0316,大R,签到礼包,,8,2229.965600,2140.0
paymentact_week_group,0120-0126,中R,福瑞赏,,9,625.224000,420.0
paymentact_week_group,0113-0119,非R,每日一键,,6,0.000000,120.0
paymentact_week_group,0127-0202,大R,周期-日礼包,,5,169.331500,124.0
paymentact_week_group,0113-0119,中R,6周年礼包,,10,2764.011100,4392.0
paymentact_week_group,0203-0209,中R,周期-日礼包,,3,101.598900,32.0
paymentact_week_group,0127-0202,超R,赛季UR养成通行证,,2,312.612000,980.0
paymentact_week_group,0331-0406,超R,金币,,6,706.503120,660.0
paymentact_week_group,0512-0518,非R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0512-0518,小R,运营活动直购礼包,,1,33.866300,0.0
paymentact_week_group,0217-0223,超R,周期-周礼包,,4,260.510000,2300.0
paymentact_week_group,0505-0511,非R,超级转盘,,1,0.000000,9340.0
paymentact_week_group,0505-0511,小R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0217-0223,小R,超级转盘,,4,283.955900,32.0
paymentact_week_group,0303-0309,小R,周期-周礼包,,1,62.522400,0.0
paymentact_week_group,0217-0223,小R,月度活动,,2,250.089600,0.0
paymentact_week_group,0224-0302,超R,福瑞赏,,2,187.567200,180.0
paymentact_week_group,0519-0525,超R,赛季征战活动,,1,0.000000,660.0
paymentact_week_group,0414-0420,微R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0106-0112,微R,幸运屋,,1,125.044800,0.0
paymentact_week_group,0331-0406,非R,周期-周礼包,,1,33.345280,0.0
paymentact_week_group,0106-0112,微R,周期-周礼包,,1,187.567200,0.0
paymentact_week_group,0407-0413,大R,签到礼包,,9,1729.786400,3460.0
paymentact_week_group,0310-0316,小R,签到礼包,,25,6460.648000,440.0
paymentact_week_group,0324-0330,非R,周期-周礼包,,2,0.000000,976.0
paymentact_week_group,0324-0330,中R,每日一键,,24,425.152320,1090.0
paymentact_week_group,0428-0504,小R,情人节活动,,20,5817.709320,644.0
paymentact_week_group,0317-0323,中R,月卡,,34,2753.590700,1004.0
paymentact_week_group,0428-0504,非R,一条龙,,71,0.000000,2792.0
paymentact_week_group,0512-0518,大R,月次祭礼包,,2,203.197800,128.0
paymentact_week_group,0317-0323,大R,神武锻造,,18,9318.442700,3608.0
paymentact_week_group,0331-0406,大R,月度活动,,12,2438.373600,1560.0
paymentact_week_group,0519-0525,超R,超级转盘,,10,17975.190000,19052.0
paymentact_week_group,0113-0119,中R,赛季征战活动,,4,2094.500400,120.0
paymentact_week_group,0512-0518,超R,情人节活动,,12,12289.298740,37724.0
paymentact_week_group,1230-0105,大R,珍珠,,15,22377.809000,0.0
paymentact_week_group,0210-0216,微R,battlepass,,3,573.122000,0.0
paymentact_week_group,0324-0330,微R,金币,,4,158.390080,0.0
paymentact_week_group,0120-0126,中R,周期-日礼包,,3,187.567200,216.0
paymentact_week_group,0303-0309,非R,签到礼包,,5,187.567200,1080.0
paymentact_week_group,0310-0316,小R,周期-日礼包,,3,375.134400,60.0
paymentact_week_group,1230-0105,中R,幸运屋,,2,218.828400,0.0
paymentact_week_group,0203-0209,超R,月度活动,,6,1750.627200,880.0
paymentact_week_group,0113-0119,大R,游园会通行证,,6,375.134400,600.0
paymentact_week_group,0317-0323,中R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0331-0406,超R,周期-周礼包,,8,2615.520400,636.0
paymentact_week_group,0106-0112,非R,4周年庆典自选礼包,,4,750.268800,2200.0
paymentact_week_group,0519-0525,超R,每日一键,,4,325.116480,80.0
paymentact_week_group,0512-0518,非R,限购礼包,,2,237.064100,1320.0
paymentact_week_group,0127-0202,微R,神武锻造,,1,125.044800,0.0
paymentact_week_group,0127-0202,中R,周期-日礼包,,5,476.733300,212.0
paymentact_week_group,0317-0323,未活跃,battlepass,,1,203.197800,0.0
paymentact_week_group,0324-0330,非R,月卡,,3,67.732600,212.0
paymentact_week_group,0421-0427,大R,周期-周礼包,,7,158.911100,424.0
paymentact_week_group,0310-0316,超R,运营活动直购礼包,,4,3199.062800,4772.0
paymentact_week_group,0317-0323,超R,游园会通行证,,4,375.134400,360.0
paymentact_week_group,0113-0119,非R,周期-日礼包,,2,0.000000,740.0
paymentact_week_group,0310-0316,中R,月度活动,,6,812.791200,440.0
paymentact_week_group,0331-0406,超R,battlepass,,3,166.726400,320.0
paymentact_week_group,0428-0504,非R,限购礼包,,1,0.000000,2220.0
paymentact_week_group,0310-0316,小R,周期-周礼包,,1,187.567200,0.0
paymentact_week_group,0519-0525,未活跃,周期-周礼包,,1,16.672640,0.0
paymentact_week_group,0428-0504,中R,战鼓解锁,,1,0.000000,120.0
paymentact_week_group,0303-0309,微R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0217-0223,未活跃,每日一键,,1,0.000000,4.0
paymentact_week_group,0120-0126,超R,月度周储钱罐,,12,116.708480,80.0
paymentact_week_group,1230-0105,中R,神魔之乱,,30,15359.669600,1328.0
paymentact_week_group,0505-0511,超R,限购礼包,,7,1620.893220,1976.0
paymentact_week_group,0428-0504,微R,一条龙,,57,1788.140640,40.0
paymentact_week_group,0324-0330,超R,团购礼包,,7,1448.435600,4760.0
paymentact_week_group,0113-0119,大R,月次祭礼包,,8,6121.985000,2860.0
paymentact_week_group,0407-0413,超R,运营活动直购礼包,,11,10803.349700,4528.0
paymentact_week_group,0224-0302,微R,月度周储钱罐,,17,200.071680,80.0
paymentact_week_group,0106-0112,微R,每日一键,,16,350.125440,100.0
paymentact_week_group,0512-0518,中R,幸运屋,,5,187.567200,180.0
paymentact_week_group,0317-0323,中R,周期-日礼包,,4,375.134400,152.0
paymentact_week_group,0505-0511,小R,周期-周礼包,,11,150.053760,48.0
paymentact_week_group,0505-0511,小R,签到礼包,,26,5043.473600,0.0
paymentact_week_group,0519-0525,超R,珍珠,,8,52277.583740,0.0
paymentact_week_group,0428-0504,超R,珍珠,,8,70836.316140,0.0
paymentact_week_group,0303-0309,大R,珍珠,,20,30168.621060,0.0
paymentact_week_group,0421-0427,大R,限购礼包,,15,1419.779500,3456.0
paymentact_week_group,0407-0413,微R,珍珠,,2,864.893200,0.0
paymentact_week_group,0324-0330,中R,battlepass-周年庆,,10,1000.358400,240.0
paymentact_week_group,0113-0119,中R,超级转盘,,21,2863.004900,11656.0
paymentact_week_group,0210-0216,微R,战鼓解锁,,2,250.089600,0.0
paymentact_week_group,0303-0309,超R,神武锻造,,7,11543.198100,10360.0
paymentact_week_group,0203-0209,非R,运营活动直购礼包,,1,0.000000,660.0
paymentact_week_group,0106-0112,非R,月度活动,,1,125.044800,0.0
paymentact_week_group,0317-0323,小R,神武锻造,,5,385.554800,64.0
paymentact_week_group,0428-0504,超R,每日一键,,5,325.116480,170.0
paymentact_week_group,0303-0309,大R,周期-日礼包,,2,67.732600,32.0
paymentact_week_group,0407-0413,大R,珍珠,,10,12913.480700,0.0
paymentact_week_group,1230-0105,小R,限购礼包,,1,16.672640,0.0
paymentact_week_group,0331-0406,小R,周期-日礼包,,2,42.202620,0.0
paymentact_week_group,0113-0119,非R,月卡,,5,283.955900,512.0
paymentact_week_group,0414-0420,超R,运营活动直购礼包,,2,250.089600,608.0
paymentact_week_group,0317-0323,大R,运营活动直购礼包,,7,6075.093200,496.0
paymentact_week_group,0414-0420,小R,周期-日礼包,,1,0.000000,4.0
paymentact_week_group,0217-0223,非R,神武锻造,,4,67.732600,2672.0
paymentact_week_group,0106-0112,非R,battlepass,,2,333.452800,0.0
paymentact_week_group,0505-0511,超R,battlepass,,3,203.197800,390.0
paymentact_week_group,0224-0302,小R,幸运屋,,1,0.000000,60.0
paymentact_week_group,1230-0105,微R,限购礼包,,1,250.089600,0.0
paymentact_week_group,0210-0216,微R,周期-日礼包,,1,8.336320,0.0
paymentact_week_group,0120-0126,未活跃,开运礼包,,1,750.268800,0.0
paymentact_week_group,0224-0302,微R,月度活动,,1,125.044800,0.0
paymentact_week_group,0414-0420,中R,团购礼包,,6,625.224000,0.0
paymentact_week_group,0120-0126,非R,神武锻造,,1,0.000000,692.0
paymentact_week_group,0519-0525,中R,战鼓解锁,,1,0.000000,120.0
paymentact_week_group,0519-0525,微R,神武锻造,,1,33.866300,0.0
paymentact_week_group,0113-0119,非R,月次祭礼包,,1,135.465200,0.0
paymentact_week_group,0505-0511,中R,情人节活动,,32,4460.452220,4348.0
paymentact_week_group,0324-0330,大R,battlepass-周年庆,,4,125.044800,360.0
paymentact_week_group,0421-0427,中R,珍珠,,23,12051.713620,0.0
paymentact_week_group,0428-0504,大R,一条龙,,17,5042.431560,8480.0
paymentact_week_group,0113-0119,中R,月度周储钱罐,,61,633.560320,368.0
paymentact_week_group,0310-0316,大R,每日一键,,13,333.452800,358.0
paymentact_week_group,0512-0518,超R,一条龙,,11,234.459000,3700.0
paymentact_week_group,0127-0202,中R,游园会通行证,,16,1563.060000,1140.0
paymentact_week_group,0310-0316,大R,4周年庆典自选礼包,,14,5741.640400,2400.0
paymentact_week_group,0331-0406,小R,珍珠,,12,2540.493520,0.0
paymentact_week_group,0407-0413,超R,神武锻造,,15,4329.676200,20752.0
paymentact_week_group,0407-0413,小R,battlepass-周年庆,,8,750.268800,240.0
paymentact_week_group,0414-0420,大R,周期-周礼包,,5,164.121300,592.0
paymentact_week_group,0324-0330,超R,神武锻造,,5,169.331500,9820.0
paymentact_week_group,0303-0309,非R,周期-日礼包,,2,0.000000,212.0
paymentact_week_group,0303-0309,大R,周期-周礼包,,10,1448.435600,1560.0
paymentact_week_group,0505-0511,超R,月卡,,1,125.044800,0.0
paymentact_week_group,0512-0518,小R,限购礼包,,3,253.736740,0.0
paymentact_week_group,0407-0413,非R,签到礼包,,4,187.567200,440.0
paymentact_week_group,0505-0511,非R,周期-周礼包,,1,0.000000,240.0
paymentact_week_group,0210-0216,微R,每日一键,,4,58.354240,0.0
paymentact_week_group,0217-0223,未活跃,新手礼包,,1,25.008960,0.0
paymentact_week_group,0505-0511,大R,赛季UR养成通行证,,1,312.612000,0.0
paymentact_week_group,0512-0518,非R,千本抽,,2,250.089600,4.0
paymentact_week_group,0217-0223,超R,月度活动,,2,0.000000,880.0
paymentact_week_group,1230-0105,小R,周期-日礼包,,2,50.538940,0.0
paymentact_week_group,0224-0302,小R,月度活动,,4,500.179200,0.0
paymentact_week_group,0317-0323,中R,荣耀特典,,2,437.656800,0.0
paymentact_week_group,0210-0216,微R,周期-周礼包,,2,50.017920,180.0
paymentact_week_group,0505-0511,微R,幸运屋,,1,62.522400,0.0
paymentact_week_group,0331-0406,微R,6周年礼包,,1,33.866300,0.0
paymentact_week_group,0224-0302,微R,珍珠,,5,408.479680,0.0
paymentact_week_group,0106-0112,小R,战鼓解锁,,1,250.089600,0.0
paymentact_week_group,0414-0420,非R,千本抽,,2,0.000000,272.0
paymentact_week_group,0106-0112,小R,游园会通行证,,1,187.567200,0.0
paymentact_week_group,0324-0330,中R,情人节活动,,63,43221.214100,30820.0
paymentact_week_group,0317-0323,超R,月卡,,6,283.955900,180.0
paymentact_week_group,0203-0209,中R,周期-周礼包,,8,612.198500,372.0
paymentact_week_group,0217-0223,大R,月度周储钱罐,,20,166.726400,160.0
paymentact_week_group,0512-0518,大R,4周年庆典自选礼包,,5,4084.796800,480.0
paymentact_week_group,0210-0216,小R,月卡,,37,3292.846400,124.0
paymentact_week_group,0407-0413,超R,团购礼包,,11,5303.983600,14808.0
paymentact_week_group,0324-0330,小R,月度周储钱罐,,19,283.434880,32.0
paymentact_week_group,0505-0511,未活跃,周期-周礼包,,1,16.672640,0.0
paymentact_week_group,0224-0302,大R,珍珠,,18,27113.880800,0.0
paymentact_week_group,0505-0511,大R,6周年礼包,,10,3170.406700,3464.0
paymentact_week_group,0317-0323,中R,神武锻造,,16,804.975900,1320.0
paymentact_week_group,0310-0316,超R,限购礼包,,10,4522.974620,3456.0
paymentact_week_group,0106-0112,大R,签到礼包,,17,5918.787200,5040.0
paymentact_week_group,0113-0119,中R,珍珠,,27,15910.908760,0.0
paymentact_week_group,0217-0223,超R,运营活动直购礼包,,3,989.938000,780.0
paymentact_week_group,0421-0427,大R,运营活动直购礼包,,3,67.732600,800.0
paymentact_week_group,0519-0525,大R,千本抽,,12,1086.326700,568.0
paymentact_week_group,0317-0323,中R,神魔之乱,,11,3735.713400,608.0
paymentact_week_group,0324-0330,小R,神武锻造,,5,953.466600,0.0
paymentact_week_group,0428-0504,大R,签到礼包,,19,7065.031200,6560.0
paymentact_week_group,0120-0126,中R,神武锻造,,17,3670.585900,2788.0
paymentact_week_group,0106-0112,中R,超级转盘,,39,13283.404900,11216.0
paymentact_week_group,0414-0420,大R,幸运屋,,9,625.224000,360.0
paymentact_week_group,0512-0518,微R,battlepass-周年庆,,10,1250.448000,0.0
paymentact_week_group,0331-0406,大R,情人节活动,,13,927.415600,6760.0
paymentact_week_group,0407-0413,中R,每日一键,,17,283.434880,646.0
paymentact_week_group,0120-0126,非R,每日一键,,8,25.008960,88.0
paymentact_week_group,0120-0126,未活跃,月卡,,2,342.831160,0.0
paymentact_week_group,0203-0209,超R,battlepass,,7,1219.186800,195.0
paymentact_week_group,0324-0330,微R,周期-日礼包,,1,33.866300,0.0
paymentact_week_group,0303-0309,微R,神武锻造,,2,67.732600,0.0
paymentact_week_group,0224-0302,大R,游园会通行证,,10,750.268800,1080.0
paymentact_week_group,0428-0504,超R,金币,,2,437.656800,64.0
paymentact_week_group,0224-0302,大R,幸运屋,,3,125.044800,60.0
paymentact_week_group,0106-0112,未活跃,金币,,1,16.672640,0.0
paymentact_week_group,0512-0518,非R,6周年礼包,,1,0.000000,5280.0
paymentact_week_group,1230-0105,中R,赛季征战活动,,1,125.044800,0.0
paymentact_week_group,0210-0216,未活跃,周期-日礼包,,1,16.672640,0.0
paymentact_week_group,0106-0112,中R,开运礼包,,1,125.044800,0.0
paymentact_week_group,0317-0323,超R,超级转盘,,9,10699.145700,10860.0
paymentact_week_group,0407-0413,大R,月度周储钱罐,,21,100.035840,240.0
paymentact_week_group,0303-0309,中R,签到礼包,,52,19975.906800,5660.0
paymentact_week_group,0331-0406,大R,4周年庆典自选礼包,,6,2000.716800,360.0
paymentact_week_group,0120-0126,大R,情人节活动,,27,26032.764300,22088.0
paymentact_week_group,0310-0316,大R,月度周储钱罐,,25,150.053760,256.0
paymentact_week_group,0519-0525,中R,6周年礼包,,12,700.771900,3360.0
paymentact_week_group,0414-0420,非R,团购礼包,,2,0.000000,1560.0
paymentact_week_group,0331-0406,非R,战鼓解锁,,2,250.089600,0.0
paymentact_week_group,0210-0216,大R,超级转盘,,9,8054.969200,2500.0
paymentact_week_group,0127-0202,大R,月度活动,,6,1375.492800,440.0
paymentact_week_group,0414-0420,小R,珍珠,,11,3316.813320,0.0
paymentact_week_group,0224-0302,小R,情人节活动,,8,984.727800,844.0
paymentact_week_group,0421-0427,大R,一条龙,,34,5479.567340,5028.0
paymentact_week_group,0120-0126,超R,赛季UR养成通行证,,3,312.612000,1300.0
paymentact_week_group,0217-0223,中R,周期-周礼包,,4,312.612000,736.0
paymentact_week_group,0331-0406,大R,神武锻造,,9,4303.625200,852.0
paymentact_week_group,0428-0504,小R,限购礼包,,4,270.930400,96.0
paymentact_week_group,0210-0216,中R,月度活动,,5,562.701600,640.0
paymentact_week_group,0217-0223,中R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0407-0413,非R,战鼓解锁,,2,250.089600,0.0
paymentact_week_group,0127-0202,微R,战鼓解锁,,5,625.224000,0.0
paymentact_week_group,0120-0126,大R,福瑞赏,,10,989.938000,1708.0
paymentact_week_group,0310-0316,中R,每日一键,,26,408.479680,1072.0
paymentact_week_group,0224-0302,超R,珍珠,,6,23272.921360,0.0
paymentact_week_group,0331-0406,小R,情人节活动,,5,534.045500,60.0
paymentact_week_group,0310-0316,超R,月卡,,5,33.866300,548.0
paymentact_week_group,0120-0126,微R,幸运屋,,8,562.701600,0.0
paymentact_week_group,0127-0202,微R,月次祭礼包,,1,33.866300,0.0
paymentact_week_group,0303-0309,非R,月卡,,9,510.599600,64.0
paymentact_week_group,0210-0216,小R,赛季UR养成通行证,,1,312.612000,0.0
paymentact_week_group,0310-0316,小R,battlepass,,5,943.046200,0.0
paymentact_week_group,0505-0511,未活跃,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0224-0302,小R,倍率转盘,,2,500.179200,96.0
paymentact_week_group,0113-0119,中R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0317-0323,微R,珍珠,,2,471.523100,0.0
paymentact_week_group,0120-0126,小R,团购礼包,,1,16.672640,0.0
paymentact_week_group,0113-0119,小R,游园会通行证,,2,187.567200,60.0
paymentact_week_group,0210-0216,非R,月度周储钱罐,,1,0.000000,16.0
paymentact_week_group,0217-0223,大R,周期-周礼包,,6,732.033100,584.0
paymentact_week_group,0120-0126,未活跃,battlepass-周年庆,,1,125.044800,0.0
paymentact_week_group,0210-0216,小R,签到礼包,,43,9367.939600,1600.0
paymentact_week_group,0505-0511,超R,6周年礼包,,7,1529.193700,13276.0
paymentact_week_group,0106-0112,小R,幸运屋,,9,1062.880800,0.0
paymentact_week_group,0310-0316,微R,battlepass,,6,1073.301200,195.0
paymentact_week_group,0414-0420,超R,情人节活动,,17,24535.352820,29688.0
paymentact_week_group,0428-0504,大R,赛季UR养成通行证,,1,614.803600,0.0
paymentact_week_group,0414-0420,非R,月卡,,24,1628.187500,1180.0
paymentact_week_group,0106-0112,大R,福瑞赏,,9,937.836000,1004.0
paymentact_week_group,0303-0309,大R,金币,,7,221.954520,208.0
paymentact_week_group,0217-0223,中R,神武锻造,,19,4173.370200,4748.0
paymentact_week_group,1230-0105,中R,神武锻造,,25,6546.616300,2324.0
paymentact_week_group,0519-0525,非R,6周年礼包,,2,0.000000,4192.0
paymentact_week_group,1230-0105,非R,6周年礼包,,3,4337.491500,5180.0
paymentact_week_group,0421-0427,中R,行脚商人,,13,2461.819500,420.0
paymentact_week_group,0512-0518,超R,月度活动,,2,0.000000,880.0
paymentact_week_group,0331-0406,中R,4周年庆典自选礼包,,10,4584.976000,600.0
paymentact_week_group,0407-0413,大R,团购礼包,,13,1505.747800,2712.0
paymentact_week_group,0428-0504,大R,周期-日礼包,,17,942.004160,1556.0
paymentact_week_group,0324-0330,大R,每日一键,,9,375.134400,350.0
paymentact_week_group,0317-0323,小R,battlepass,,11,1906.933200,0.0
paymentact_week_group,0407-0413,中R,周期-周礼包,,4,125.044800,156.0
paymentact_week_group,1230-0105,微R,battlepass,,3,500.179200,0.0
paymentact_week_group,0414-0420,微R,情人节活动,,8,323.032400,3516.0
paymentact_week_group,0317-0323,中R,运营活动直购礼包,,2,3688.821600,0.0
paymentact_week_group,0210-0216,超R,月卡,,7,437.656800,548.0
paymentact_week_group,0303-0309,微R,珍珠,,4,201.113720,0.0
paymentact_week_group,0407-0413,非R,珍珠,,2,320.948320,0.0
paymentact_week_group,0210-0216,小R,月度活动,,1,125.044800,0.0
paymentact_week_group,0519-0525,非R,周期-日礼包,,4,25.008960,740.0
paymentact_week_group,0512-0518,小R,千本抽,,3,0.000000,12.0
paymentact_week_group,0106-0112,大R,赛季UR养成通行证,,2,614.803600,660.0
paymentact_week_group,0224-0302,小R,周期-周礼包,,2,125.044800,64.0
paymentact_week_group,0324-0330,超R,运营活动直购礼包,,2,1229.607200,392.0
paymentact_week_group,0414-0420,中R,周期-日礼包,,2,67.732600,64.0
paymentact_week_group,0310-0316,小R,神武锻造,,2,192.777400,0.0
paymentact_week_group,0331-0406,微R,团购礼包,,1,125.044800,0.0
paymentact_week_group,0127-0202,超R,开运礼包,,1,312.612000,0.0
paymentact_week_group,0421-0427,超R,赛季UR养成通行证,,1,0.000000,660.0
paymentact_week_group,0331-0406,非R,金币,,3,113.061340,0.0
paymentact_week_group,0127-0202,大R,赛季UR养成通行证,,3,312.612000,640.0
paymentact_week_group,0303-0309,未活跃,每日一键,,1,25.008960,0.0
paymentact_week_group,0505-0511,非R,运营活动直购礼包,,1,0.000000,660.0
paymentact_week_group,0324-0330,超R,6周年礼包,,8,5392.557000,16760.0
paymentact_week_group,0113-0119,大R,超级转盘,,18,6257.450200,8980.0
paymentact_week_group,0317-0323,微R,月度周储钱罐,,19,250.089600,64.0
paymentact_week_group,0106-0112,微R,签到礼包,,20,4459.931200,120.0
paymentact_week_group,0310-0316,中R,battlepass-周年庆,,25,2125.761600,960.0
paymentact_week_group,0505-0511,微R,超级转盘,,3,135.465200,0.0
paymentact_week_group,0505-0511,未活跃,签到礼包,,1,125.044800,0.0
paymentact_week_group,0224-0302,大R,限购礼包,,19,2848.416340,6064.0
paymentact_week_group,0127-0202,中R,月次祭礼包,,29,11689.083700,5780.0
paymentact_week_group,0224-0302,中R,月度活动,,20,4314.045600,1440.0
paymentact_week_group,0505-0511,中R,月度周储钱罐,,92,950.340480,560.0
paymentact_week_group,0203-0209,微R,神魔之乱,,6,781.530000,0.0
paymentact_week_group,0120-0126,未活跃,月度周储钱罐,,1,0.000000,16.0
paymentact_week_group,0519-0525,大R,周期-日礼包,,11,200.071680,624.0
paymentact_week_group,0303-0309,超R,超级转盘,,9,6807.126300,15536.0
paymentact_week_group,0106-0112,大R,月度周储钱罐,,28,283.434880,176.0
paymentact_week_group,0210-0216,中R,珍珠,,29,24008.080580,0.0
paymentact_week_group,0106-0112,微R,月卡,,38,3206.878100,120.0
paymentact_week_group,0210-0216,微R,神魔之乱,,3,1021.199200,0.0
paymentact_week_group,0217-0223,中R,月卡,,40,3311.082100,1612.0
paymentact_week_group,1230-0105,中R,金币,,16,2882.282640,856.0
paymentact_week_group,0414-0420,中R,周期-周礼包,,3,289.166100,156.0
paymentact_week_group,0217-0223,中R,团购礼包,,22,3115.699600,2336.0
paymentact_week_group,0421-0427,中R,限购礼包,,18,2526.947000,1624.0
paymentact_week_group,0407-0413,中R,battlepass-周年庆,,8,875.313600,120.0
paymentact_week_group,0217-0223,中R,运营活动直购礼包,,3,375.134400,32.0
paymentact_week_group,0127-0202,非R,金币,,2,16.672640,4.0
paymentact_week_group,0224-0302,非R,战鼓解锁,,3,375.134400,0.0
paymentact_week_group,0317-0323,小R,珍珠,,4,240.190220,0.0
paymentact_week_group,0317-0323,超R,周期-周礼包,,3,614.803600,2940.0
paymentact_week_group,0512-0518,中R,团购礼包,,13,2675.437700,960.0
paymentact_week_group,0317-0323,小R,行脚商人,,5,414.210900,120.0
paymentact_week_group,0519-0525,小R,超级转盘,,3,250.089600,488.0
paymentact_week_group,0113-0119,微R,珍珠,,5,234.980020,0.0
paymentact_week_group,0407-0413,中R,周期-日礼包,,2,130.255000,0.0
paymentact_week_group,0120-0126,非R,团购礼包,,3,0.000000,1112.0
paymentact_week_group,0303-0309,微R,battlepass,,1,166.726400,0.0
paymentact_week_group,0113-0119,小R,6周年礼包,,1,739.848400,0.0
paymentact_week_group,0414-0420,非R,荣耀特典,,1,0.000000,660.0
paymentact_week_group,0217-0223,非R,超级转盘,,1,0.000000,1980.0
paymentact_week_group,0407-0413,非R,超级转盘,,1,0.000000,5280.0
paymentact_week_group,0317-0323,非R,battlepass,,3,536.650600,0.0
paymentact_week_group,0224-0302,超R,battlepass,,1,166.726400,0.0
paymentact_week_group,0512-0518,非R,情人节活动,,3,33.866300,1124.0
paymentact_week_group,1230-0105,大R,幸运屋,,1,125.044800,0.0
paymentact_week_group,0519-0525,小R,幸运屋,,1,0.000000,60.0
paymentact_week_group,0224-0302,微R,周期-周礼包,,1,33.345280,0.0
paymentact_week_group,0303-0309,非R,每日一键,,3,0.000000,40.0
paymentact_week_group,0407-0413,超R,珍珠,,8,50377.944820,0.0
paymentact_week_group,0303-0309,非R,行脚商人,,2,125.044800,660.0
paymentact_week_group,0127-0202,大R,珍珠,,10,18595.203800,0.0
paymentact_week_group,1230-0105,中R,月卡,,43,4780.358500,456.0
paymentact_week_group,0120-0126,超R,周期-周礼包,,3,125.044800,404.0
paymentact_week_group,0127-0202,小R,战鼓解锁,,5,750.268800,0.0
paymentact_week_group,0224-0302,小R,签到礼包,,41,5429.028400,380.0
paymentact_week_group,0331-0406,大R,游园会通行证,,7,437.656800,480.0
paymentact_week_group,0505-0511,大R,运营活动直购礼包,,2,2459.214400,360.0
paymentact_week_group,0317-0323,非R,6周年礼包,,3,0.000000,9620.0
paymentact_week_group,0512-0518,小R,签到礼包,,16,3845.127600,60.0
paymentact_week_group,0505-0511,超R,运营活动直购礼包,,3,0.000000,3636.0
paymentact_week_group,0203-0209,非R,周期-日礼包,,2,50.538940,0.0
paymentact_week_group,0127-0202,大R,游园会通行证,,11,1125.403200,660.0
paymentact_week_group,0217-0223,大R,周期-日礼包,,2,203.197800,0.0
paymentact_week_group,0113-0119,超R,金币,,4,935.751920,676.0
paymentact_week_group,0224-0302,小R,限购礼包,,6,490.800840,0.0
